Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2004","2004","3050","FAO TIER 1","kt","1927","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","2011","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","4","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2005","2005","3050","FAO TIER 1","kt","2017","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","2115","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","4","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2006","2006","3050","FAO TIER 1","kt","2121","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","2668","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","6","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2007","2007","3050","FAO TIER 1","kt","2676","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","2980","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","7","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2008","2008","3050","FAO TIER 1","kt","2989","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","2033","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","5","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2009","2009","3050","FAO TIER 1","kt","2040","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","2538","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","6","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2010","2010","3050","FAO TIER 1","kt","2546","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","1834","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","5","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2011","2011","3050","FAO TIER 1","kt","1840","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","2180","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","6","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2012","2012","3050","FAO TIER 1","kt","2188","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","2730","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","7","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2013","2013","3050","FAO TIER 1","kt","2739","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","2094","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","5","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2014","2014","3050","FAO TIER 1","kt","2100","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","2774","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","7","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2015","2015","3050","FAO TIER 1","kt","2784","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","2845","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","8","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2016","2016","3050","FAO TIER 1","kt","2855","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","2131","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","2","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","6","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2017","2017","3050","FAO TIER 1","kt","2138","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","1881","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","5","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2018","2018","3050","FAO TIER 1","kt","1887","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","2009","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","6","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2019","2019","3050","FAO TIER 1","kt","2016","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","1412","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","4","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2020","2020","3050","FAO TIER 1","kt","1417","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1990","1990","3050","FAO TIER 1","kt","0.0021","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1990","1990","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1990","1990","3050","FAO TIER 1","kt","82.2866","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1990","1990","3050","FAO TIER 1","kt","0.0589","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1990","1990","3050","FAO TIER 1","kt","0.2001","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1990","1990","3050","FAO TIER 1","kt","82.5455","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1991","1991","3050","FAO TIER 1","kt","0.0022","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1991","1991","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1991","1991","3050","FAO TIER 1","kt","88.284","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1991","1991","3050","FAO TIER 1","kt","0.0617","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1991","1991","3050","FAO TIER 1","kt","0.1977","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1991","1991","3050","FAO TIER 1","kt","88.5434","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1992","1992","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1992","1992","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1992","1992","3050","FAO TIER 1","kt","85.2276","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1992","1992","3050","FAO TIER 1","kt","0.0517","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1992","1992","3050","FAO TIER 1","kt","0.181","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1992","1992","3050","FAO TIER 1","kt","85.4603","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1993","1993","3050","FAO TIER 1","kt","0.0019","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1993","1993","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1993","1993","3050","FAO TIER 1","kt","84.6123","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1993","1993","3050","FAO TIER 1","kt","0.054","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1993","1993","3050","FAO TIER 1","kt","0.1619","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1993","1993","3050","FAO TIER 1","kt","84.8282","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1994","1994","3050","FAO TIER 1","kt","0.0015","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1994","1994","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1994","1994","3050","FAO TIER 1","kt","82.0333","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1994","1994","3050","FAO TIER 1","kt","0.0422","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1994","1994","3050","FAO TIER 1","kt","0.1407","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1994","1994","3050","FAO TIER 1","kt","82.2162","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1995","1995","3050","FAO TIER 1","kt","0.0016","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1995","1995","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1995","1995","3050","FAO TIER 1","kt","85.0124","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1995","1995","3050","FAO TIER 1","kt","0.0439","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1995","1995","3050","FAO TIER 1","kt","0.1465","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1995","1995","3050","FAO TIER 1","kt","85.2029","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1996","1996","3050","FAO TIER 1","kt","0.0016","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1996","1996","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1996","1996","3050","FAO TIER 1","kt","88.3736","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1996","1996","3050","FAO TIER 1","kt","0.0456","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1996","1996","3050","FAO TIER 1","kt","0.137","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1996","1996","3050","FAO TIER 1","kt","88.5563","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1997","1997","3050","FAO TIER 1","kt","0.0017","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1997","1997","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1997","1997","3050","FAO TIER 1","kt","81.2845","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1997","1997","3050","FAO TIER 1","kt","0.0474","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1997","1997","3050","FAO TIER 1","kt","0.1264","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1997","1997","3050","FAO TIER 1","kt","81.4583","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1998","1998","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1998","1998","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1998","1998","3050","FAO TIER 1","kt","90.6686","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1998","1998","3050","FAO TIER 1","kt","0.0491","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1998","1998","3050","FAO TIER 1","kt","0.1309","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1998","1998","3050","FAO TIER 1","kt","90.8486","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","1999","1999","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","1999","1999","3050","FAO TIER 1","kt","0.0004","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","1999","1999","3050","FAO TIER 1","kt","89.4607","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","1999","1999","3050","FAO TIER 1","kt","0.0508","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","1999","1999","3050","FAO TIER 1","kt","0.1185","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","1999","1999","3050","FAO TIER 1","kt","89.63","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2000","2000","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2000","2000","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2000","2000","3050","FAO TIER 1","kt","94.6623","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2000","2000","3050","FAO TIER 1","kt","0.035","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2000","2000","3050","FAO TIER 1","kt","0.1227","E","Estimated value",""
